reference,accountId,amount,currency,date
TXN-2026-02961,ACC-1124,897.60,EUR,2026-01-21T14:31:03
TXN-2026-02962,ACC-5447,9575.85,EUR,2026-04-21T10:16:12
TXN-2026-02963,ACC-6776,5657.24,ARS,2026-03-20T15:54:17
TXN-2026-02964,ACC-9721,2605.31,EUR,2026-02-07T20:04:02
TXN-2026-02965,ACC-3125,3314.35,EUR,2026-06-08T15:20:29
TXN-2026-02967,ACC-7318,7567.38,EUR,2026-04-18T01:47:09
TXN-2026-02968,ACC-6644,4224.84,USD,2026-02-08T02:10:08
TXN-2026-02969,ACC-6151,4931.94,ARS,2026-05-22T12:28:24
TXN-2026-02970,ACC-1171,5389.05,USD,2026-03-31T00:35:07
TXN-2026-02971,ACC-2761,4067.55,ARS,2026-02-07T19:39:42
TXN-2026-02972,ACC-9297,2930.78,EUR,2026-05-31T00:10:38
TXN-2026-02973,ACC-4706,7401.22,EUR,2026-05-02T01:14:10
TXN-2026-02974,ACC-5990,3202.59,ARS,2026-04-24T06:40:58
TXN-2026-02975,ACC-6461,699.47,USD,2026-04-05T05:07:47
TXN-2026-02976,ACC-5993,7627.29,ARS,2026-03-02T13:59:18
TXN-2026-02977,ACC-9155,9015.13,USD,2026-02-08T06:51:43
TXN-2026-02978,ACC-6766,5246.06,USD,2026-03-05T03:50:33
TXN-2026-02979,ACC-1519,159.60,USD,2026-06-08T11:08:46
TXN-2026-02980,ACC-3882,3639.13,USD,2026-01-01T17:02:17
TXN-2026-02981,ACC-6382,728.43,USD,2026-05-11T19:32:48
TXN-2026-02982,ACC-7709,1945.25,USD,2026-04-19T04:31:50
TXN-2026-02983,ACC-1786,1608.57,EUR,2026-03-10T11:47:25
TXN-2026-02984,ACC-7439,268.33,ARS,2026-01-14T08:15:06
TXN-2026-02985,ACC-1618,731.34,EUR,2026-05-18T04:53:13
TXN-2026-02986,ACC-8316,4312.14,USD,2026-04-23T17:39:45
TXN-2026-02987,ACC-6383,2918.50,ARS,2026-02-28T09:19:34
TXN-2026-02988,ACC-6889,8473.16,EUR,2026-01-01T06:42:46
TXN-2026-02989,ACC-1525,2947.00,USD,2026-03-11T05:09:30
TXN-2026-02990,ACC-4620,7892.26,USD,2026-04-02T11:49:42
TXN-2026-02991,ACC-9312,493.41,USD,2026-03-17T14:04:30
TXN-2026-02992,ACC-4977,7990.44,ARS,2026-03-20T02:24:32
TXN-2026-02993,ACC-1190,529.48,EUR,2026-03-10T11:19:54
TXN-2026-02994,ACC-2553,9954.23,ARS,2026-04-09T02:54:45
TXN-2026-02995,ACC-9730,2626.30,USD,2026-02-09T07:06:33
TXN-2026-02996,ACC-5310,8790.87,ARS,2026-05-22T03:16:15
TXN-2026-02997,ACC-7671,2705.27,EUR,2026-03-25T06:54:42
TXN-2026-02998,ACC-2784,4538.03,USD,2026-01-04T13:54:03
TXN-2026-02999,ACC-2068,3622.58,ARS,2026-04-26T19:53:53
TXN-2026-03000,ACC-6752,2577.11,ARS,2026-04-15T08:43:37
TXN-2026-03001,ACC-3496,9495.51,USD,2026-03-04T16:45:38
TXN-2026-03002,ACC-6986,7144.14,ARS,2026-04-08T23:19:13
TXN-2026-03003,ACC-4419,9215.16,USD,2026-02-15T03:39:10
TXN-2026-03004,ACC-6300,9817.12,EUR,2026-01-13T13:31:33
TXN-2026-03005,ACC-7993,5820.09,USD,2026-01-23T21:16:50
TXN-2026-03006,ACC-3406,3768.10,USD,2026-01-10T10:17:30
TXN-2026-03007,ACC-1383,7654.49,USD,2026-01-30T05:05:46
TXN-2026-03008,ACC-4233,9889.41,USD,2026-05-30T16:28:23
TXN-2026-03009,ACC-5873,3756.89,EUR,2026-03-12T13:11:10
TXN-2026-03010,ACC-6596,7029.57,USD,2026-02-21T18:56:01
TXN-2026-03011,ACC-1503,3708.47,EUR,2026-03-07T16:58:46
TXN-2026-03012,ACC-9704,9107.12,ARS,2026-03-31T16:56:46
TXN-2026-03013,ACC-6287,4465.65,ARS,2026-01-27T19:36:58
TXN-2026-03014,ACC-4501,5811.83,USD,2026-03-30T15:27:04
TXN-2026-03015,ACC-5701,3692.24,EUR,2026-05-10T19:39:01
TXN-2026-03016,ACC-7488,5126.06,EUR,2026-05-10T17:40:32
TXN-2026-03017,ACC-8348,9300.39,USD,2026-01-19T17:50:13
TXN-2026-03018,ACC-7448,1312.08,ARS,2026-03-02T12:36:37
TXN-2026-03019,ACC-5895,5339.50,EUR,2026-01-25T03:12:44
TXN-2026-03020,ACC-9183,9093.49,ARS,2026-02-27T18:02:36
TXN-2026-03021,ACC-6141,1565.84,USD,2026-05-13T02:07:26
TXN-2026-03022,ACC-3648,3366.01,ARS,2026-06-22T14:56:53
TXN-2026-03023,ACC-3053,5982.63,ARS,2026-01-18T08:52:59
TXN-2026-03024,ACC-9589,9587.81,EUR,2026-06-15T20:34:40
TXN-2026-03025,ACC-4182,3465.33,USD,2026-06-10T13:57:09
TXN-2026-03026,ACC-6768,4054.25,ARS,2026-02-14T12:13:08
TXN-2026-03027,ACC-9032,4006.98,USD,2026-02-23T00:22:34
TXN-2026-03028,ACC-5211,6653.90,ARS,2026-05-03T23:30:04
TXN-2026-03029,ACC-8277,9703.79,USD,2026-06-20T01:21:21
TXN-2026-03030,ACC-1346,2843.30,EUR,2026-04-21T21:58:49
TXN-2026-03031,ACC-7690,6192.30,EUR,2026-01-10T04:00:19
TXN-2026-03032,ACC-3338,8667.66,ARS,2026-03-18T14:34:59
TXN-2026-03033,ACC-7322,3036.46,EUR,2026-06-01T05:40:04
TXN-2026-03034,ACC-7783,6626.69,ARS,2026-05-26T08:10:01
TXN-2026-03035,ACC-3607,9076.21,ARS,2026-02-07T07:42:19
TXN-2026-03036,ACC-2645,6428.31,EUR,2026-05-03T15:50:34
TXN-2026-03037,ACC-5770,8794.66,USD,2026-04-30T04:04:18
TXN-2026-03038,ACC-5518,268.80,ARS,2026-06-18T14:22:48
TXN-2026-03039,ACC-2752,9785.44,EUR,2026-05-23T00:24:08
TXN-2026-03040,ACC-4579,5371.29,EUR,2026-01-14T08:18:25
TXN-2026-03041,ACC-7349,5830.56,USD,2026-03-05T23:31:48
TXN-2026-03042,ACC-6704,4370.19,USD,2026-01-06T15:03:26
TXN-2026-03043,ACC-7393,1783.95,EUR,2026-02-23T08:22:49
TXN-2026-03044,ACC-2190,3634.89,EUR,2026-02-21T16:17:04
TXN-2026-03045,ACC-8407,186.38,USD,2026-06-26T18:18:36
TXN-2026-03046,ACC-5304,2621.57,EUR,2026-06-22T19:54:57
TXN-2026-03047,ACC-4981,1915.78,ARS,2026-06-19T21:07:03
TXN-2026-03049,ACC-6709,3412.57,ARS,2026-02-25T06:37:05
TXN-2026-03050,ACC-3390,4420.77,USD,2026-04-12T12:58:37
TXN-2026-03051,ACC-6483,1787.95,USD,2026-04-06T17:55:24
TXN-2026-03052,ACC-7831,2378.32,EUR,2026-06-09T09:06:09
TXN-2026-03053,ACC-8581,6919.85,ARS,2026-03-29T06:47:51
TXN-2026-03054,ACC-1514,5546.44,EUR,2026-01-22T16:51:36
TXN-2026-03055,ACC-6755,1591.37,EUR,2026-02-05T03:18:25
TXN-2026-03056,ACC-5069,9353.22,ARS,2026-06-12T09:58:37
TXN-2026-03057,ACC-3405,6055.59,ARS,2026-06-25T16:24:12
TXN-2026-03058,ACC-7025,1762.92,ARS,2026-04-07T23:53:48
TXN-2026-03059,ACC-4788,9007.78,ARS,2026-03-01T12:04:54
TXN-2026-03060,ACC-3144,9175.38,ARS,2026-04-16T22:01:42
TXN-2026-03061,ACC-4822,5426.78,ARS,2026-04-01T18:32:49
TXN-2026-03062,ACC-1091,5479.80,USD,2026-02-26T01:06:22
TXN-2026-03063,ACC-3398,7800.89,ARS,2026-04-08T01:31:36
TXN-2026-03064,ACC-5770,1615.35,USD,2026-03-20T02:35:32
TXN-2026-03065,ACC-3989,8273.46,USD,2026-02-08T15:58:03
TXN-2026-03066,ACC-5540,7581.14,ARS,2026-01-25T06:27:54
TXN-2026-03067,ACC-2304,6110.35,USD,2026-03-09T04:16:41
TXN-2026-03068,ACC-5303,7018.10,EUR,2026-03-12T11:30:06
TXN-2026-03069,ACC-6935,1317.67,EUR,2026-05-22T17:57:31
TXN-2026-03070,ACC-6796,4162.69,ARS,2026-01-31T14:38:23
TXN-2026-03071,ACC-8429,1681.35,ARS,2026-01-31T18:15:09
TXN-2026-03072,ACC-6227,9094.49,ARS,2026-02-25T13:51:50
TXN-2026-03073,ACC-5713,8288.82,USD,2026-03-26T20:25:43
TXN-2026-03074,ACC-6544,3704.17,EUR,2026-02-24T17:19:14
TXN-2026-03075,ACC-4255,9310.77,ARS,2026-01-30T22:57:24
TXN-2026-03077,ACC-1943,4067.60,ARS,2026-04-09T02:42:45
TXN-2026-03078,ACC-3431,8095.51,ARS,2026-03-13T22:49:32
TXN-2026-03079,ACC-6186,8346.42,ARS,2026-06-08T08:29:10
TXN-2026-03080,ACC-3581,2825.73,EUR,2026-06-18T04:32:44
TXN-2026-03081,ACC-9784,6258.20,ARS,2026-01-20T14:26:00
TXN-2026-03082,ACC-2027,4601.78,EUR,2026-05-23T10:52:12
TXN-2026-03083,ACC-4738,251.24,ARS,2026-04-10T14:33:36
TXN-2026-03084,ACC-6646,8254.00,USD,2026-06-24T05:20:53
TXN-2026-03085,ACC-7821,4860.59,EUR,2026-01-02T09:16:55
TXN-2026-03086,ACC-7420,447.58,EUR,2026-02-26T13:02:25
TXN-2026-03087,ACC-8803,2158.05,ARS,2026-02-13T11:03:36
TXN-2026-03088,ACC-8559,9085.35,ARS,2026-05-13T15:34:47
TXN-2026-03089,ACC-5624,4460.54,EUR,2026-03-20T10:40:37
TXN-2026-03091,ACC-9509,6647.98,USD,2026-04-19T22:34:59
TXN-2026-03092,ACC-1083,2907.09,ARS,2026-02-24T01:10:15
TXN-2026-03093,ACC-4980,4902.37,EUR,2026-03-02T10:02:06
TXN-2026-03094,ACC-6422,8892.98,ARS,2026-04-07T10:05:36
TXN-2026-03095,ACC-4565,9460.23,EUR,2026-04-23T12:32:19
TXN-2026-03096,ACC-2127,8746.93,ARS,2026-04-16T16:26:48
TXN-2026-03097,ACC-5183,2872.36,EUR,2026-04-28T08:11:05
TXN-2026-03098,ACC-2662,3353.11,ARS,2026-04-06T03:46:30
TXN-2026-03099,ACC-9365,6469.02,ARS,2026-03-13T13:22:30
TXN-2026-03100,ACC-9537,3135.45,USD,2026-03-19T07:16:07
TXN-2026-03101,ACC-2058,9389.76,ARS,2026-03-31T04:23:11
TXN-2026-03102,ACC-5043,9891.10,EUR,2026-05-24T00:44:40
TXN-2026-03103,ACC-8130,8564.12,ARS,2026-04-04T08:08:53
TXN-2026-03104,ACC-8630,9275.75,ARS,2026-03-18T22:44:39
TXN-2026-03105,ACC-2452,2710.82,USD,2026-04-11T00:48:55
TXN-2026-03106,ACC-9417,7320.26,EUR,2026-02-28T16:36:56
TXN-2026-03107,ACC-7246,7692.52,ARS,2026-04-22T10:54:21
TXN-2026-03108,ACC-2819,3338.99,USD,2026-05-02T03:23:40
TXN-2026-03109,ACC-6604,3653.77,EUR,2026-02-21T01:14:27
TXN-2026-03110,ACC-6627,3584.48,ARS,2026-05-24T10:36:32
TXN-2026-03111,ACC-7430,1113.02,ARS,2026-02-23T21:03:32
TXN-2026-03112,ACC-7678,9802.92,EUR,2026-05-23T08:49:49
TXN-2026-03113,ACC-4872,3030.86,ARS,2026-02-16T16:53:09
TXN-2026-03114,ACC-3833,606.09,EUR,2026-06-19T00:55:40
TXN-2026-03115,ACC-8155,5100.57,ARS,2026-05-04T21:38:11
TXN-2026-03116,ACC-4389,2647.21,USD,2026-06-27T11:45:46
TXN-2026-03117,ACC-5994,671.25,USD,2026-05-17T06:41:42
TXN-2026-03118,ACC-9287,9913.91,ARS,2026-01-29T10:54:02
TXN-2026-03119,ACC-2057,4722.48,ARS,2026-06-11T10:19:49
TXN-2026-03120,ACC-2772,9960.64,ARS,2026-01-21T12:42:12
TXN-2026-03121,ACC-9535,2367.46,USD,2026-03-21T01:49:30
TXN-2026-03122,ACC-8096,5786.43,USD,2026-06-28T19:28:05
TXN-2026-03123,ACC-3518,9830.65,USD,2026-03-31T20:46:25
TXN-2026-03124,ACC-7500,6716.83,EUR,2026-05-09T04:26:44
TXN-2026-03125,ACC-6156,578.57,USD,2026-04-09T17:29:14
TXN-2026-03126,ACC-2458,1021.90,ARS,2026-02-20T09:23:20
TXN-2026-03127,ACC-8722,5614.03,ARS,2026-03-18T19:10:10
TXN-2026-03128,ACC-3261,9508.59,EUR,2026-04-08T23:20:59
TXN-2026-03129,ACC-6621,1466.59,USD,2026-04-27T23:27:50
TXN-2026-03130,ACC-8523,4577.94,USD,2026-05-14T14:27:18
TXN-2026-03131,ACC-8560,8471.48,ARS,2026-02-27T22:15:35
TXN-2026-03132,ACC-1086,8242.55,USD,2026-01-17T09:42:08
TXN-2026-03133,ACC-3572,5958.30,USD,2026-02-14T18:06:05
TXN-2026-03134,ACC-3146,2460.12,EUR,2026-01-25T02:33:34
TXN-2026-03135,ACC-4710,8013.83,EUR,2026-02-01T04:53:21
TXN-2026-03136,ACC-5523,2114.83,ARS,2026-02-25T22:00:15
TXN-2026-03137,ACC-3972,5459.01,USD,2026-03-13T03:34:28
TXN-2026-03138,ACC-5889,15.22,EUR,2026-02-15T04:33:56
TXN-2026-03139,ACC-4911,263.75,USD,2026-06-27T04:43:45
TXN-2026-03140,ACC-5900,6495.91,USD,2026-03-06T07:04:22
TXN-2026-03141,ACC-6896,4643.54,ARS,2026-02-21T21:14:48
TXN-2026-03142,ACC-3543,6439.45,USD,2026-04-09T01:24:34
TXN-2026-03143,ACC-6130,1165.04,USD,2026-01-09T04:45:24
TXN-2026-03144,ACC-9470,4254.81,ARS,2026-03-18T19:42:58
TXN-2026-03145,ACC-8116,8721.51,EUR,2026-04-26T17:35:04
TXN-2026-03146,ACC-6552,94.23,USD,2026-05-09T11:33:51
TXN-2026-03147,ACC-6704,6917.19,EUR,2026-03-18T15:19:55
TXN-2026-03148,ACC-5681,1770.17,USD,2026-05-10T17:45:39
TXN-2026-03149,ACC-1768,4065.66,ARS,2026-04-18T00:47:24
TXN-2026-03150,ACC-4870,4588.73,EUR,2026-06-13T22:47:20
TXN-2026-03151,ACC-6482,1641.83,ARS,2026-05-28T09:21:27
TXN-2026-03152,ACC-1780,2556.64,ARS,2026-05-28T18:44:02
TXN-2026-03153,ACC-8076,6272.06,USD,2026-05-07T12:57:45
TXN-2026-03155,ACC-2853,8348.74,ARS,2026-05-03T20:28:20
TXN-2026-03156,ACC-1610,7840.77,EUR,2026-05-02T10:09:59
TXN-2026-03157,ACC-3155,4886.88,EUR,2026-02-17T12:44:31
TXN-2026-03158,ACC-7690,9255.62,ARS,2026-03-01T09:10:11
TXN-2026-03159,ACC-4019,850.93,USD,2026-04-27T04:35:05
TXN-2026-03161,ACC-8795,247.23,EUR,2026-06-11T05:44:24
TXN-2026-03162,ACC-2638,5933.34,EUR,2026-01-17T23:36:22
TXN-2026-03163,ACC-9626,1791.56,ARS,2026-06-06T23:22:16
TXN-2026-03164,ACC-4018,9916.05,ARS,2026-05-01T14:18:29
TXN-2026-03165,ACC-7623,9661.97,EUR,2026-01-15T18:35:20
TXN-2026-03166,ACC-8285,1025.89,ARS,2026-05-04T10:20:20
TXN-2026-03167,ACC-3354,5151.47,EUR,2026-02-12T22:50:02
TXN-2026-03168,ACC-9735,1436.91,USD,2026-05-07T06:59:55
TXN-2026-03169,ACC-1308,2198.43,EUR,2026-06-16T04:31:20
TXN-2026-03170,ACC-5491,6555.35,ARS,2026-03-29T09:59:42
TXN-2026-03171,ACC-3038,8437.56,ARS,2026-06-18T05:32:34
TXN-2026-03172,ACC-9299,5892.53,ARS,2026-03-18T14:02:13
TXN-2026-03173,ACC-5594,1199.33,ARS,2026-01-19T00:53:21
TXN-2026-03174,ACC-4847,1003.32,USD,2026-03-28T07:49:06
TXN-2026-03175,ACC-6026,4071.22,ARS,2026-04-14T21:31:34
TXN-2026-03176,ACC-2306,708.65,EUR,2026-05-27T01:04:26
TXN-2026-03177,ACC-4732,1707.93,USD,2026-06-08T16:22:17
TXN-2026-03178,ACC-9554,7620.43,EUR,2026-05-12T02:40:22
TXN-2026-03179,ACC-3990,227.36,EUR,2026-02-05T06:23:23
TXN-2026-03180,ACC-6689,2907.77,USD,2026-03-24T07:14:27
TXN-2026-03181,ACC-6495,5984.46,USD,2026-04-19T09:20:06
TXN-2026-03182,ACC-7923,7495.87,ARS,2026-05-03T23:51:08
TXN-2026-03183,ACC-4265,4368.41,ARS,2026-01-05T07:31:08
TXN-2026-03184,ACC-3249,185.49,ARS,2026-05-13T00:39:39
TXN-2026-03185,ACC-2755,7254.87,EUR,2026-02-23T15:44:08
TXN-2026-03186,ACC-9593,4244.81,ARS,2026-04-27T02:08:22
TXN-2026-03187,ACC-5802,9202.03,USD,2026-02-28T08:30:07
TXN-2026-03188,ACC-9201,7461.95,USD,2026-02-05T01:10:50
TXN-2026-03189,ACC-9597,9914.30,EUR,2026-05-29T22:54:36
TXN-2026-03190,ACC-6048,6959.03,EUR,2026-03-22T09:24:41
TXN-2026-03191,ACC-1802,7420.24,EUR,2026-06-14T14:29:44
TXN-2026-03192,ACC-6631,5565.48,USD,2026-01-16T17:13:12
TXN-2026-03193,ACC-3938,4430.88,EUR,2026-04-07T04:59:13
TXN-2026-03194,ACC-1948,6546.43,USD,2026-04-03T16:11:05
TXN-2026-03195,ACC-4607,4081.92,EUR,2026-02-05T06:49:50
TXN-2026-03197,ACC-8769,5755.80,USD,2026-01-22T03:56:20
TXN-2026-03198,ACC-3238,3197.92,ARS,2026-05-31T23:14:53
TXN-2026-03199,ACC-3965,3144.79,USD,2026-04-04T06:57:11
TXN-2026-03200,ACC-3315,5528.07,USD,2026-06-29T20:42:29
TXN-2026-03201,ACC-4129,4642.15,EUR,2026-01-27T23:48:02
TXN-2026-03202,ACC-3637,6945.16,USD,2026-02-20T06:15:22
TXN-2026-03203,ACC-6349,9199.54,ARS,2026-03-05T08:12:10
TXN-2026-03204,ACC-3180,8252.80,ARS,2026-01-31T16:21:16
TXN-2026-03205,ACC-9134,3550.74,ARS,2026-02-07T00:10:50
TXN-2026-03206,ACC-8490,2025.20,ARS,2026-03-16T02:36:24
TXN-2026-03207,ACC-5432,9324.52,ARS,2026-01-26T19:56:33
TXN-2026-03208,ACC-6982,8338.36,USD,2026-02-25T21:02:25
TXN-2026-03209,ACC-6013,5456.40,USD,2026-01-06T09:55:58
TXN-2026-03210,ACC-3121,8046.92,ARS,2026-03-27T08:14:57
TXN-2026-03211,ACC-4955,3423.21,ARS,2026-03-07T21:23:55
TXN-2026-03212,ACC-3930,3057.75,USD,2026-02-20T14:50:10
TXN-2026-03213,ACC-2940,9873.11,ARS,2026-05-07T11:22:08
TXN-2026-03214,ACC-8074,662.25,ARS,2026-05-30T00:12:50
TXN-2026-03215,ACC-4628,1923.65,ARS,2026-02-28T02:26:02
TXN-2026-03216,ACC-9062,5186.91,USD,2026-02-23T06:44:42
TXN-2026-03217,ACC-9762,1097.93,ARS,2026-04-06T04:50:18
TXN-2026-03218,ACC-7604,9286.62,ARS,2026-01-27T21:36:16
TXN-2026-03219,ACC-9365,6537.24,USD,2026-05-16T17:12:14
TXN-2026-03220,ACC-1802,562.85,ARS,2026-05-09T03:48:42
TXN-2026-03221,ACC-4827,5303.43,ARS,2026-02-08T11:32:24
TXN-2026-03222,ACC-9492,2126.88,EUR,2026-02-18T03:40:45
TXN-2026-03223,ACC-1663,4618.81,USD,2026-01-06T22:35:03
TXN-2026-03224,ACC-9493,7656.76,ARS,2026-04-07T17:43:04
TXN-2026-03225,ACC-9440,6791.01,USD,2026-05-25T21:59:07
TXN-2026-03226,ACC-2032,3234.46,USD,2026-05-25T00:21:49
TXN-2026-03227,ACC-9192,9475.57,USD,2026-01-09T06:37:40
TXN-2026-03228,ACC-9624,5976.45,USD,2026-02-18T05:57:01
TXN-2026-03229,ACC-4423,8397.16,ARS,2026-01-19T08:12:35
TXN-2026-03230,ACC-7334,950.18,ARS,2026-03-31T07:48:25
TXN-2026-03231,ACC-1172,2863.52,EUR,2026-05-23T00:23:49
TXN-2026-03232,ACC-4513,8148.37,USD,2026-06-18T12:37:27
TXN-2026-03233,ACC-1601,8960.92,USD,2026-05-18T15:42:48
TXN-2026-03234,ACC-1467,8927.57,USD,2026-02-08T03:16:51
TXN-2026-03235,ACC-8092,1995.35,USD,2026-01-25T00:10:28
TXN-2026-03236,ACC-8982,3224.17,ARS,2026-05-14T23:16:12
TXN-2026-03237,ACC-1293,8020.58,USD,2026-03-10T14:13:21
TXN-2026-03238,ACC-4754,3043.06,EUR,2026-02-03T19:03:48
TXN-2026-03239,ACC-8952,2468.60,ARS,2026-03-03T09:38:09
TXN-2026-03240,ACC-6851,8157.22,EUR,2026-04-07T23:22:32
TXN-2026-03241,ACC-8743,5770.72,EUR,2026-05-21T19:52:46
TXN-2026-03242,ACC-4381,2919.28,USD,2026-06-20T14:15:05
TXN-2026-03243,ACC-4038,3090.99,ARS,2026-03-06T12:41:42
TXN-2026-03244,ACC-7864,7461.68,USD,2026-01-06T16:06:07
TXN-2026-03245,ACC-2930,2114.48,USD,2026-03-09T14:05:43
TXN-2026-03246,ACC-3648,8551.29,USD,2026-03-12T10:51:43
TXN-2026-03247,ACC-3547,5795.43,USD,2026-03-05T17:46:37
TXN-2026-03248,ACC-7451,5215.24,ARS,2026-03-09T07:00:24
TXN-2026-03249,ACC-1316,3742.84,EUR,2026-03-05T14:54:48
TXN-2026-03250,ACC-9317,2598.76,EUR,2026-04-07T19:19:02
TXN-2026-03251,ACC-5538,1096.09,USD,2026-05-14T21:52:22
TXN-2026-03252,ACC-1229,509.65,USD,2026-01-20T03:54:47
TXN-2026-03253,ACC-6395,3684.13,EUR,2026-02-16T04:39:32
TXN-2026-03254,ACC-3482,189.76,USD,2026-03-14T01:15:08
TXN-2026-03255,ACC-9794,7548.48,EUR,2026-02-28T13:18:15
TXN-2026-03256,ACC-3188,6373.91,EUR,2026-04-05T18:28:13
TXN-2026-03257,ACC-9013,3831.67,EUR,2026-04-04T12:17:47
TXN-2026-03258,ACC-6525,9451.06,ARS,2026-01-15T16:20:31
TXN-2026-03259,ACC-3283,3267.62,USD,2026-01-04T10:50:59
TXN-2026-03260,ACC-7763,9417.21,EUR,2026-04-27T04:36:37
TXN-2026-03261,ACC-3618,3211.88,EUR,2026-02-11T03:54:05
TXN-2026-03262,ACC-9188,6282.68,ARS,2026-02-15T20:11:40
TXN-2026-03263,ACC-3846,5643.09,ARS,2026-01-08T08:52:11
TXN-2026-03264,ACC-6284,7545.62,EUR,2026-04-11T12:31:00
TXN-2026-03265,ACC-3376,6546.72,ARS,2026-01-14T18:07:18
TXN-2026-03266,ACC-9368,6542.37,USD,2026-03-28T05:21:44
TXN-2026-03267,ACC-8954,4430.65,EUR,2026-01-28T01:26:51
TXN-2026-03268,ACC-5846,8537.91,USD,2026-04-24T13:52:05
TXN-2026-03269,ACC-1215,350.75,EUR,2026-05-30T19:19:34
TXN-2026-03270,ACC-4817,3904.51,ARS,2026-02-09T16:20:11
TXN-2026-03271,ACC-9531,6088.41,USD,2026-05-17T12:02:03
TXN-2026-03272,ACC-1404,1743.73,EUR,2026-03-27T00:04:54
TXN-2026-03273,ACC-4876,7077.69,USD,2026-01-01T11:38:23
TXN-2026-03274,ACC-4566,2337.81,EUR,2026-05-17T15:01:20
TXN-2026-03275,ACC-7309,2089.66,USD,2026-01-17T04:41:28
TXN-2026-03276,ACC-5870,9678.01,USD,2026-04-15T07:24:38
TXN-2026-03277,ACC-4416,2546.63,EUR,2026-05-07T16:46:33
TXN-2026-03278,ACC-9913,871.17,USD,2026-02-02T11:06:56
TXN-2026-03279,ACC-1135,158.41,USD,2026-02-17T14:38:41
TXN-2026-03280,ACC-4435,5673.44,USD,2026-03-29T07:45:24
TXN-2026-03281,ACC-3232,9904.91,USD,2026-02-19T10:39:52
TXN-2026-03282,ACC-6433,8298.49,ARS,2026-02-03T06:35:44
TXN-2026-03283,ACC-8329,9611.83,USD,2026-02-23T06:26:17
TXN-2026-03284,ACC-2073,7767.68,ARS,2026-06-17T17:34:56
TXN-2026-03285,ACC-9432,2676.06,EUR,2026-02-16T20:20:29
TXN-2026-03286,ACC-7730,7245.28,ARS,2026-05-17T19:07:11
TXN-2026-03287,ACC-6305,2495.42,USD,2026-01-27T07:58:09
TXN-2026-03288,ACC-3355,3589.28,USD,2026-03-25T21:54:40
TXN-2026-03289,ACC-9609,8891.10,USD,2026-03-24T12:36:22
TXN-2026-03290,ACC-5318,6717.17,ARS,2026-05-24T09:26:19
TXN-2026-03291,ACC-6674,1798.20,USD,2026-01-30T06:30:01
TXN-2026-03292,ACC-7465,7862.68,EUR,2026-01-27T23:53:06
TXN-2026-03293,ACC-7103,3175.89,ARS,2026-06-21T18:35:09
TXN-2026-03294,ACC-7020,793.08,USD,2026-04-16T03:44:45
TXN-2026-03295,ACC-4283,9573.94,EUR,2026-04-29T20:54:30
TXN-2026-03296,ACC-7200,9274.99,USD,2026-06-18T01:36:42
TXN-2026-03297,ACC-5990,9452.61,USD,2026-02-22T02:09:44
TXN-2026-03298,ACC-4526,4198.74,ARS,2026-05-08T23:54:01
TXN-2026-03299,ACC-6617,7832.96,USD,2026-05-06T03:26:11
TXN-2026-03300,ACC-2438,167.76,ARS,2026-01-12T04:24:53
TXN-2026-03301,ACC-2069,1356.73,USD,2026-05-06T17:04:55
TXN-2026-03302,ACC-5063,8395.22,USD,2026-03-06T14:23:57
TXN-2026-03303,ACC-8775,7034.61,ARS,2026-03-14T18:45:07
TXN-2026-03304,ACC-8386,4932.90,EUR,2026-03-09T19:55:16
TXN-2026-03305,ACC-6501,7829.04,ARS,2026-05-23T07:45:48
TXN-2026-03306,ACC-6125,4153.85,USD,2026-05-28T11:26:57
TXN-2026-03307,ACC-3993,3243.34,ARS,2026-06-20T00:03:03
TXN-2026-03308,ACC-6629,6611.12,USD,2026-04-05T18:51:08
TXN-2026-03309,ACC-7622,5057.40,USD,2026-05-11T18:24:30
TXN-2026-03310,ACC-5462,5148.92,ARS,2026-02-28T21:10:11
TXN-2026-03311,ACC-8896,5610.55,USD,2026-01-14T07:27:16
TXN-2026-03312,ACC-6295,3199.54,EUR,2026-04-29T05:16:05
TXN-2026-03313,ACC-7531,1261.07,USD,2026-04-27T08:42:03
TXN-2026-03314,ACC-7458,9190.20,EUR,2026-02-26T12:02:49
TXN-2026-03315,ACC-4296,9704.73,ARS,2026-03-21T22:24:54
TXN-2026-03316,ACC-5167,5547.78,USD,2026-01-13T13:05:43
TXN-2026-03317,ACC-7004,6922.75,USD,2026-06-01T01:02:15
TXN-2026-03318,ACC-7074,8464.07,USD,2026-06-15T10:21:44
TXN-2026-03319,ACC-4233,4452.82,ARS,2026-04-22T00:05:16
TXN-2026-03320,ACC-9272,3505.22,USD,2026-06-23T21:14:32
TXN-2026-03321,ACC-9047,3084.39,EUR,2026-06-24T00:31:35
TXN-2026-03323,ACC-8306,5358.79,ARS,2026-02-01T21:31:04
TXN-2026-03324,ACC-7278,3670.64,EUR,2026-05-17T15:21:33
TXN-2026-03325,ACC-8916,7187.10,USD,2026-05-23T21:32:27
TXN-2026-03326,ACC-8633,5142.15,USD,2026-02-26T04:47:30
TXN-2026-03327,ACC-8933,4685.23,ARS,2026-06-11T09:00:37
TXN-2026-03328,ACC-4797,9802.31,EUR,2026-03-15T09:20:33
TXN-2026-03329,ACC-5993,1715.33,EUR,2026-05-09T10:57:19
TXN-2026-03330,ACC-4778,4473.87,USD,2026-01-30T03:34:55
